id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1187021977812226048,Wed Oct 23 15:04:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Taminominerals: Let the drilling begin $tino #reorganization #pennystocks #otcmarkets #halftime #goldprice #goldstocks #goldmining,RT Taminominerals Let drilling begin tino reorganization pennystocks otcmarkets halftime goldprice goldstocks goldmining,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,StockHighAlertz,,"reorganization, pennystocks, otcmarkets, halftime, goldprice, goldstocks, goldmining",Taminominerals,,
1187014613394755584,Wed Oct 23 14:35:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Let the drilling begin $tino #reorganization #pennystocks #otcmarkets #halftime #goldprice #goldstocks #goldmining,Let drilling begin tino reorganization pennystocks otcmarkets halftime goldprice goldstocks goldmining,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,4,Taminominerals,,"reorganization, pennystocks, otcmarkets, halftime, goldprice, goldstocks, goldmining",,"Montreal, QC",
1187014585280335872,Wed Oct 23 14:35:05 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Billionaire Thomas Kaplan: Gold is a great way to make a lot of money.

https://t.co/QAuUrlX6yx

#Gold #GoldNews… https://t.co/oS5gkBZmmN",Billionaire Thomas Kaplan Gold great way make lot money https //t.co/QAuUrlX6yx Gold GoldNews… https //t.co/oS5gkBZmmN,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,0,0,Regal_Assets,False,"Gold, GoldNews",,USA,
1187005745717567489,Wed Oct 23 13:59:57 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UPDATE: Gold SPOT at US$1,495/oz (+0.9%) and ZAR21,891/oz (+1%), respectively. Bitcoin down 8% for the day at $7,52… https://t.co/E4NkuYf4O1","UPDATE Gold SPOT US 1,495/oz +0.9 ZAR21,891/oz +1 respectively Bitcoin 8 day 7,52… https //t.co/E4NkuYf4O1","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,0,TroyGoldSA,,,,"Pretoria, South Africa",
1187005144665415684,Wed Oct 23 13:57:34 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through €1,345/toz to €1,345.06/toz. #goldprice chart:… https://t.co/6nYClqSzkM","The spot gold price BullionVault gone €1,345/toz €1,345.06/toz goldprice chart … https //t.co/6nYClqSzkM","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceEUR5,False,"gold, goldprice",bullionvault,,
1187004894965911552,Wed Oct 23 13:56:35 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold Prices 'Capped at $1500' Ahead of Mario Draghi's Final ECB… https://t.co/ftYSJCvJZZ,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold Prices 'Capped 1500 Ahead Mario Draghi 's Final ECB… https //t.co/ftYSJCvJZZ,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1187004893338439682,Wed Oct 23 13:56:34 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold rate in Dubai: Todays gold prices in UAE – October 23, 2019… https://t.co/VHzkOkuphk",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold rate Dubai Todays gold prices UAE – October 23 2019… https //t.co/VHzkOkuphk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1187003128903798788,Wed Oct 23 13:49:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2019 10 23 The Precious Metals Opportunity. Correction of forecast XAU/USD in 1 Month #XAUUSD #XAGUSD #XPTUSD… https://t.co/a4To9TiEm7,2019 10 23 The Precious Metals Opportunity Correction forecast XAU/USD 1 Month XAUUSD XAGUSD XPTUSD… https //t.co/a4To9TiEm7,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,0,mag_intel,False,"XAUUSD, XAGUSD, XPTUSD",,Spain,
1187002302751752194,Wed Oct 23 13:46:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2019 10 23 The Precious Metals Opportunity. Correction of forecast XAG/USD in 1 Month #XAUUSD #XAGUSD #XPTUSD… https://t.co/kp8c7VTtsr,2019 10 23 The Precious Metals Opportunity Correction forecast XAG/USD 1 Month XAUUSD XAGUSD XPTUSD… https //t.co/kp8c7VTtsr,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,0,mag_intel,False,"XAUUSD, XAGUSD, XPTUSD",,Spain,
1186982885036720130,Wed Oct 23 12:29:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#gold resistance levels for Wednesday 23rd posted @FXGOLDTRADES 
$gold resistance levels are the same levels the bi… https://t.co/spcZ3qLQ5H",gold resistance levels Wednesday 23rd posted FXGOLDTRADES gold resistance levels levels bi… https //t.co/spcZ3qLQ5H,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,forexgoldtrades,False,gold,FXGOLDTRADES,,
1186974681687085057,Wed Oct 23 11:56:31 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Dhanteras, Diwali: Is buying gold in the UAE a good idea right n… https://t.co/RQ6uJZvtiY",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Dhanteras Diwali Is buying gold UAE good idea right n… https //t.co/RQ6uJZvtiY,"Sentiment(polarity=0.4928571428571428, subjectivity=0.5678571428571428)",0.4928571428571428,0.5678571428571428,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186971748035694602,Wed Oct 23 11:44:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BTCUSD #Bitcoin -0.54%, #AUDUSD #Australia  -0.20%, #Goldprice +0.33%, #Silverprice +0.13%
Top currency gainers ar… https://t.co/p6RknYKM2W",BTCUSD Bitcoin -0.54 AUDUSD Australia -0.20 Goldprice +0.33 Silverprice +0.13 Top currency gainers ar… https //t.co/p6RknYKM2W,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,Tahoe_Gold,False,"BTCUSD, Bitcoin, AUDUSD, Australia, Goldprice, Silverprice",,global,
1186960340552241152,Wed Oct 23 10:59:32 +0000 2019,"<a href=""https://irannewsdaily.com"" rel=""nofollow"">twitter poster </a>","Gold prices driving a rush to one of metal’s final frontiers 
Step aside Canada, Australia and South Africa: West A… https://t.co/dRm6WBT69E",Gold prices driving rush one metal ’ final frontiers Step aside Canada Australia South Africa West A… https //t.co/dRm6WBT69E,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,irannewsdaily,False,,,جمهوری اسلامی ایران,
1186957338629959682,Wed Oct 23 10:47:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Best Place to Sell Your Old Gold at Highest Price
We Buy Your Gold
We Release Your Pledged Gold
Sell @ Today's Onli… https://t.co/Vvdr7xdN1P",Best Place Sell Your Old Gold Highest Price We Buy Your Gold We Release Your Pledged Gold Sell Today 's Onli… https //t.co/Vvdr7xdN1P,"Sentiment(polarity=0.55, subjectivity=0.25)",0.55,0.25,en,0,0,SriStarGold,False,,,Malleshwaram,
1186945615038599169,Wed Oct 23 10:01:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SkyneelOfficial: #Gold Rate in #Jaipur - Today 23rd October 2019:
Today's #Gold-Rate: https://t.co/zfxYtfccDM

#gold #goldprice #goldra…",RT SkyneelOfficial Gold Rate Jaipur Today 23rd October 2019 Today 's Gold-Rate https //t.co/zfxYtfccDM gold goldprice goldra…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,CyndyAnastasia,False,"Gold, Jaipur, Gold, gold, goldprice",SkyneelOfficial,"Kota Medan, Sumatera Utara",
1186945526932992000,Wed Oct 23 10:00:40 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Brexit affects #goldprice

https://t.co/42KENDtSgo",Brexit affects goldprice https //t.co/42KENDtSgo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,TheStatesmanLtd,False,"Brexit, goldprice",,"New Delhi, Delhi",
1186945377397817344,Wed Oct 23 10:00:05 +0000 2019,"<a href=""https://whoopi-goldbot.netlify.com"" rel=""nofollow"">WhoopieGoldbot</a>","Golden oldies. The gold price was 1,494.14 USD per oz at 2019-10-23 10:00 UTC. #goldprice #gold #price #quote.","Golden oldies The gold price 1,494.14 USD per oz 2019-10-23 10:00 UTC goldprice gold price quote","Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5,en,0,0,WhoopiGoldbot,,"goldprice, gold, price, quote",,,
1186944475656011776,Wed Oct 23 09:56:30 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || This Dhanteras and Diwali, Gold Prices Likely to Hover Around Rs… https://t.co/hjwobwOjxX",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || This Dhanteras Diwali Gold Prices Likely Hover Around Rs… https //t.co/hjwobwOjxX,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186944106943021056,Wed Oct 23 09:55:02 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gold Rate in India- Today 23rd October 2019:
Today's #Gold-Rate: https://t.co/EVJPg0t449

#gold #goldprice… https://t.co/o1xpqu2tek",Gold Rate India- Today 23rd October 2019 Today 's Gold-Rate https //t.co/EVJPg0t449 gold goldprice… https //t.co/o1xpqu2tek,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SkyneelOfficial,False,"Gold, Gold, gold, goldprice",,,
1186943118022565888,Wed Oct 23 09:51:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gold Rate in #Jaipur - Today 23rd October 2019:
Today's #Gold-Rate: https://t.co/zfxYtfccDM

#gold #goldprice… https://t.co/tn38vaTDYj",Gold Rate Jaipur Today 23rd October 2019 Today 's Gold-Rate https //t.co/zfxYtfccDM gold goldprice… https //t.co/tn38vaTDYj,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,SkyneelOfficial,False,"Gold, Jaipur, Gold, gold, goldprice",,,
1186935101399207937,Wed Oct 23 09:19:15 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With Brexit once again on pause, and a Christmas general election looking more likely, the gold price is on the ris… https://t.co/STQ1MMoLW8",With Brexit pause Christmas general election looking likely gold price ris… https //t.co/STQ1MMoLW8,"Sentiment(polarity=0.02500000000000001, subjectivity=0.75)",0.02500000000000001,0.75,en,1,0,goldcouk,False,,,UK,
1186934895257497600,Wed Oct 23 09:18:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brexit uncertainty continues to cause volatility in the pound, pushing up the gold price last night. Note the large… https://t.co/p3CdYwEm8q",Brexit uncertainty continues cause volatility pound pushing gold price last night Note large… https //t.co/p3CdYwEm8q,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,bullionbypost,False,,,"Birmingham, UK",
1186933923139461120,Wed Oct 23 09:14:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This month gold rallied to its highest level in six years, ranging between $1 480/oz and $1 510/oz. Standard Charte… https://t.co/NNJBTNbcqr",This month gold rallied highest level six years ranging 1 480/oz 1 510/oz Standard Charte… https //t.co/NNJBTNbcqr,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,XchangeCapital,,,,"Bryanston, South Africa",
1186931838880768000,Wed Oct 23 09:06:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#COMMODITY REPORT: #Gold Price Forecast: 22 October 2019: Where Are Prices Heading Next? Find Out Here &gt;&gt;&gt;… https://t.co/qgdqPg2pni,COMMODITY REPORT Gold Price Forecast 22 October 2019 Where Are Prices Heading Next Find Out Here gt gt gt … https //t.co/qgdqPg2pni,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldSilverPhil,False,"COMMODITY, Gold",,London,
1186931531773820929,Wed Oct 23 09:05:03 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#COMMODITY REPORT: #Gold Price Forecast: 22 October 2019: Where Are Prices Heading Next? Find Out Here &gt;&gt;&gt;… https://t.co/HFMdnbAwOP,COMMODITY REPORT Gold Price Forecast 22 October 2019 Where Are Prices Heading Next Find Out Here gt gt gt … https //t.co/HFMdnbAwOP,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,GoldSilverPhil,False,"COMMODITY, Gold",,London,
1186930892754821120,Wed Oct 23 09:02:31 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KitcoGoldQuotes: https://t.co/OXfmGXVqcO 5:00 EDT

#GOLD: 1494.40 / 1495.40 | +7.00 | +0.47%
#SILVER: 17.57 / 17.67… https://t.co/XMpXukPFq0",KitcoGoldQuotes https //t.co/OXfmGXVqcO 5:00 EDT GOLD 1494.40 1495.40 +7.00 +0.47 SILVER 17.57 17.67… https //t.co/XMpXukPFq0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,KyCandJ,False,"GOLD, SILVER",,,
1186926847877091328,Wed Oct 23 08:46:27 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through $1,495/toz to $1,495.06/toz. #goldprice chart:… https://t.co/upbyUzYlmz","The spot gold price BullionVault gone 1,495/toz 1,495.06/toz goldprice chart … https //t.co/upbyUzYlmz","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceUSD5,False,"gold, goldprice",bullionvault,,
1186924302471516161,Wed Oct 23 08:36:20 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold price today: Yellow metal reclaims 38,000 on Brexit delay,… https://t.co/es5JWohMtd","Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold price today Yellow metal reclaims 38,000 Brexit delay … https //t.co/es5JWohMtd","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186921247982018560,Wed Oct 23 08:24:12 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PM Modi meets JP Morgan Council, Uber partners with DMRC.
#ArtificialIntelligence #MachineLearning… https://t.co/Hgo3Nj3QSw",PM Modi meets JP Morgan Council Uber partners DMRC ArtificialIntelligence MachineLearning… https //t.co/Hgo3Nj3QSw,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,BT_India,False,"ArtificialIntelligence, MachineLearning",,India,
1186912181763354624,Wed Oct 23 07:48:10 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LBMA PM GOLD FIX:

22/10/2019:

GBP: 1149.660
EUR: 1334.140
USD: 1485.35

 ❗💰💸💵 📈 #GoldFix #Gold #GoldPrice… https://t.co/60zjoIibaR",LBMA PM GOLD FIX 22/10/2019 GBP 1149.660 EUR 1334.140 USD 1485.35 ❗💰💸💵 📈 GoldFix Gold GoldPrice… https //t.co/60zjoIibaR,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ATSBullion,False,"GoldFix, Gold, GoldPrice",,London,
1186912059784605696,Wed Oct 23 07:47:41 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LBMA AM GOLD FIX:

22/10/2019:

GBP: 1149.500
EUR: 1337.120
USD: 1487.45

 ❗💰💸💵 📈 #GoldFix #Gold #GoldPrice… https://t.co/CNdXxFXwVn",LBMA AM GOLD FIX 22/10/2019 GBP 1149.500 EUR 1337.120 USD 1487.45 ❗💰💸💵 📈 GoldFix Gold GoldPrice… https //t.co/CNdXxFXwVn,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ATSBullion,False,"GoldFix, Gold, GoldPrice",,London,
1186907471220228097,Wed Oct 23 07:29:27 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through £1,160/toz to £1,160.29/toz. #goldprice chart:… https://t.co/KwNwbWabIf","The spot gold price BullionVault gone £1,160/toz £1,160.29/toz goldprice chart … https //t.co/KwNwbWabIf","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP10,False,"gold, goldprice",bullionvault,,
1186905561847091201,Wed Oct 23 07:21:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Listen to @BT_India News #Podcast with @rashopines.
#ArtificialIntelligence #MachineLearning #DigitalMarketing… https://t.co/KvRHyD1aAl",Listen BT_India News Podcast rashopines ArtificialIntelligence MachineLearning DigitalMarketing… https //t.co/KvRHyD1aAl,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,BT_India,False,"Podcast, ArtificialIntelligence, MachineLearning, DigitalMarketing","BT_India, rashopines",India,
1186905463721512960,Wed Oct 23 07:21:28 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold prices regain $1500 as U.S. dollar slumps - Kitco News… https://t.co/D3AQYcjIux,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold prices regain 1500 U.S. dollar slumps Kitco News… https //t.co/D3AQYcjIux,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186904194911002625,Wed Oct 23 07:16:26 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @insigniaconsul1: Spot ( Hazir / Physical ) Gold Silver Report: 22nd October 2019 #goldprice #silverprice #gold #silver https://t.co/qdG…,RT insigniaconsul1 Spot Hazir Physical Gold Silver Report 22nd October 2019 goldprice silverprice gold silver https //t.co/qdG…,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0.0,0.14285714285714285,en,0,4,leoxdeng,,"goldprice, silverprice, gold, silver",insigniaconsul1,,
1186900440220360704,Wed Oct 23 07:01:31 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Dhanteras 2019: Gold prices float around Rs 38,000 in Diwali wee… https://t.co/HVt4mA8ulP","Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Dhanteras 2019 Gold prices float around Rs 38,000 Diwali wee… https //t.co/HVt4mA8ulP","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186900438597226497,Wed Oct 23 07:01:30 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold Price Outlook: Bull Flag Emerges amid Failure to Test Month… https://t.co/bHyWonIpEC,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold Price Outlook Bull Flag Emerges amid Failure Test Month… https //t.co/bHyWonIpEC,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186900433891155968,Wed Oct 23 07:01:29 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || The Gold price may down to $1375 till the end of 2019 - FXStreet… https://t.co/fuhsBfEPMG,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || The Gold price may 1375 till end 2019 FXStreet… https //t.co/fuhsBfEPMG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186896829524279296,Wed Oct 23 06:47:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bullion market opening rates
#Bullionmarket #gold #silver #goldprice #silverprice #Markets #market #MarketUpdate… https://t.co/AgzldyoHjE",Bullion market opening rates Bullionmarket gold silver goldprice silverprice Markets market MarketUpdate… https //t.co/AgzldyoHjE,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,pennewstweet,False,"Bullionmarket, gold, silver, goldprice, silverprice, Markets, market, MarketUpdate",,,
1186882920843104256,Wed Oct 23 05:51:54 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gold and Silver prices surged by 0.43 and 0.54 per cent in Wednesday's trade.

#GoldPrice 
https://t.co/dZRH8IwfpS",Gold Silver prices surged 0.43 0.54 per cent Wednesday 's trade GoldPrice https //t.co/dZRH8IwfpS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,JagranEnglish,False,GoldPrice,,"New Delhi, India",
1186879011408007168,Wed Oct 23 05:36:22 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#COMMODITY REPORT: #Gold Price Forecast: 22 October 2019: Where Are Prices Heading Next? Find Out Here &gt;&gt;&gt;… https://t.co/KRL5h6S0Av,COMMODITY REPORT Gold Price Forecast 22 October 2019 Where Are Prices Heading Next Find Out Here gt gt gt … https //t.co/KRL5h6S0Av,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,GoldSilverClub,False,"COMMODITY, Gold",,Global Office Locations,
1186865531137085440,Wed Oct 23 04:42:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @insigniaconsul1: Spot ( Hazir / Physical ) Gold Silver Report: 22nd October 2019 #goldprice #silverprice #gold #silver https://t.co/qdG…,RT insigniaconsul1 Spot Hazir Physical Gold Silver Report 22nd October 2019 goldprice silverprice gold silver https //t.co/qdG…,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0.0,0.14285714285714285,en,0,4,tejalcomm,,"goldprice, silverprice, gold, silver",insigniaconsul1,,
1186857692884803584,Wed Oct 23 04:11:39 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through €1,340/toz to €1,340.02/toz. #goldprice chart:… https://t.co/eZkDm3SWux","The spot gold price BullionVault gone €1,340/toz €1,340.02/toz goldprice chart … https //t.co/eZkDm3SWux","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceEUR5,False,"gold, goldprice",bullionvault,,
1186795813105737728,Wed Oct 23 00:05:46 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through $1,490/toz to $1,490.01/toz. #goldprice chart:… https://t.co/xTrtGZ7wcq","The spot gold price BullionVault gone 1,490/toz 1,490.01/toz goldprice chart … https //t.co/xTrtGZ7wcq","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceUSD5,False,"gold, goldprice",bullionvault,,
1186748879615725569,Tue Oct 22 20:59:16 +0000 2019,"<a href=""https://www.cryptonewsaus.com.au"" rel=""nofollow"">CCNATwitter</a>","Breaking News:The Real Reason Gold Is Surging, and Why It Won’t Stop https://t.co/S4n49udeOp #ccn #CryptoNewsAus… https://t.co/6BQsTmcl3e",Breaking News The Real Reason Gold Is Surging Why It Won ’ Stop https //t.co/S4n49udeOp ccn CryptoNewsAus… https //t.co/6BQsTmcl3e,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,0,CryptoNewsAus,False,"ccn, CryptoNewsAus",,"Melbourne, Victoria",
1186726247151341573,Tue Oct 22 19:29:20 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Dhanteras, Diwali: Is buying gold in the UAE a good idea right n… https://t.co/zFGtoPcNVH",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Dhanteras Diwali Is buying gold UAE good idea right n… https //t.co/zFGtoPcNVH,"Sentiment(polarity=0.4928571428571428, subjectivity=0.5678571428571428)",0.4928571428571428,0.5678571428571428,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186713717775519744,Tue Oct 22 18:39:33 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold prices pause, but bigger move right on the horizon - Kitco… https://t.co/E0uD42sWba",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold prices pause bigger move right horizon Kitco… https //t.co/E0uD42sWba,"Sentiment(polarity=0.14285714285714285, subjectivity=0.5178571428571428)",0.14285714285714285,0.5178571428571428,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186711348526354437,Tue Oct 22 18:30:08 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Gold Prices Are Headed to Surpass 2011 Highs - It's Only a Matter of Time https://t.co/fTGsrlQsNj #Gold #goldprice https://t.co/NRARGmpx1l,Gold Prices Are Headed Surpass 2011 Highs It 's Only Matter Time https //t.co/fTGsrlQsNj Gold goldprice https //t.co/NRARGmpx1l,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,1,0,ChadWilliamsCF,False,"Gold, goldprice",,Toronto,
1186708450413203456,Tue Oct 22 18:18:37 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @brianly29045386: Free Gold IRA Kit - Get Yours Now &gt;&gt; https://t.co/I6CKkt8cqr &lt;&lt;
-
-
#jimsinclair #lauraingraham #bullionvault #GoldBuy…",RT brianly29045386 Free Gold IRA Kit Get Yours Now gt gt https //t.co/I6CKkt8cqr lt lt jimsinclair lauraingraham bullionvault GoldBuy…,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,1,WeilerTerresa,False,"jimsinclair, lauraingraham, bullionvault",brianly29045386,,
